"customer_id","signup_date","city","acquisition_channel"
"CUST005030","22-12-2024","Bengaluru","Organic"
"CUST005053","25-12-2024","Delhi","Organic"
"CUST005056","17-12-2024","Bengaluru","Organic"
"CUST005067","21-12-2024","Mumbai","Referral"
"CUST005079","21-12-2024","Delhi","Organic"
"CUST005105","20-12-2024","Bengaluru","Social"
"CUST005113","12-12-2024","Ahmedabad","Organic"
"CUST005115","15-11-2024","Chennai","Organic"
"CUST005119","29-11-2024","Bengaluru","Organic"
"CUST005137","23-11-2024","Bengaluru","Organic"
"CUST005170","13-12-2024","Delhi","Social"
"CUST005173","02-12-2024","Bengaluru","Organic"
"CUST005187","14-11-2024","Pune","Organic"
"CUST005198","04-12-2024","Bengaluru","Organic"
"CUST005200","31-12-2024","Pune","Organic"
"CUST005219","11-12-2024","Hyderabad","Organic"
"CUST005233","20-12-2024","Bengaluru","Organic"
"CUST005234","27-12-2024","Bengaluru","Organic"
"CUST005248","05-12-2024","Hyderabad","Organic"
"CUST005255","30-12-2024","Mumbai","Social"
"CUST005262","14-12-2024","Mumbai","Organic"
"CUST005269","24-12-2024","Delhi","Organic"
"CUST005271","22-11-2024","Delhi","Paid"
"CUST005273","08-11-2024","Pune","Organic"
"CUST005284","26-12-2024","Delhi","Referral"
"CUST005290","05-12-2024","Mumbai","Referral"
"CUST005299","26-12-2024","Kolkata","Organic"
"CUST005305","14-12-2024","Mumbai","Paid"
"CUST005316","13-12-2024","Hyderabad","Organic"
"CUST005329","31-12-2024","Bengaluru","Paid"
"CUST005338","05-12-2024","Bengaluru","Organic"
"CUST005341","24-11-2024","Bengaluru","Organic"
"CUST005342","30-12-2024","Chennai","Organic"
"CUST005358","23-12-2024","Hyderabad","Organic"
"CUST005372","07-12-2024","Bengaluru","Organic"
"CUST005375","19-12-2024","Delhi","Organic"
"CUST005378","04-11-2024","Bengaluru","Social"
"CUST005380","27-12-2024","Bengaluru","Referral"
"CUST005384","11-12-2024","Delhi","Organic"
"CUST005393","15-12-2024","Ahmedabad","Paid"
"CUST005413","30-12-2024","Chennai","Organic"
"CUST005422","20-12-2024","Pune","Organic"
"CUST005446","22-11-2024","Hyderabad","Paid"
"CUST005449","24-12-2024","Pune","Social"
"CUST005462","30-11-2024","Bengaluru","Paid"
"CUST005477","19-11-2024","Mumbai","Organic"
"CUST005487","29-12-2024","Mumbai","Organic"
"CUST005493","12-12-2024","Bengaluru","Social"
"CUST005514","29-11-2024","Hyderabad","Organic"
"CUST005544","15-12-2024","Delhi","Social"
"CUST005547","09-12-2024","Chennai","Organic"
"CUST005550","30-11-2024","Bengaluru","Organic"
"CUST005559","27-12-2024","Kolkata","Organic"
"CUST005583","08-12-2024","Mumbai","Organic"
"CUST005585","13-11-2024","Delhi","Paid"
"CUST005594","26-12-2024","Hyderabad","Organic"
"CUST005601","15-12-2024","Bengaluru","Paid"
"CUST005615","11-12-2024","Bengaluru","Paid"
"CUST005631","20-11-2024","Kolkata","Paid"
"CUST005632","16-12-2024","Hyderabad","Organic"
"CUST005638","03-12-2024","Bengaluru","Paid"
"CUST005640","28-12-2024","Mumbai","Organic"
"CUST005655","26-12-2024","Mumbai","Organic"
"CUST005659","13-12-2024","Pune","Paid"
"CUST005665","24-12-2024","Bengaluru","Organic"
"CUST005671","29-11-2024","Pune","Social"
"CUST005676","30-12-2024","Mumbai","Social"
"CUST005680","24-11-2024","Mumbai","Paid"
"CUST005681","23-12-2024","Bengaluru","Organic"
"CUST005692","05-11-2024","Chennai","Paid"
"CUST005693","16-11-2024","Bengaluru","Organic"
"CUST005694","26-12-2024","Pune","Social"
"CUST005705","27-12-2024","Bengaluru","Organic"
"CUST005711","21-12-2024","Bengaluru","Organic"
"CUST005746","29-11-2024","Hyderabad","Organic"
"CUST005754","10-11-2024","Chennai","Organic"
"CUST005756","28-12-2024","Bengaluru","Organic"
"CUST005761","22-11-2024","Chennai","Organic"
"CUST005771","25-12-2024","Bengaluru","Organic"
"CUST005787","14-12-2024","Kolkata","Organic"
"CUST005797","15-11-2024","Bengaluru","Paid"
"CUST005808","10-12-2024","Mumbai","Organic"
"CUST005813","27-12-2024","Bengaluru","Organic"
"CUST005828","27-11-2024","Bengaluru","Referral"
"CUST005849","07-12-2024","Bengaluru","Referral"
"CUST005853","15-12-2024","Delhi","Referral"
"CUST005875","15-12-2024","Mumbai","Paid"
"CUST005888","31-12-2024","Hyderabad","Social"
"CUST005890","10-12-2024","Bengaluru","Organic"
"CUST005902","24-11-2024","Bengaluru","Organic"
"CUST005920","06-12-2024","Bengaluru","Organic"
"CUST005955","19-12-2024","Chennai","Organic"
"CUST005967","17-12-2024","Chennai","Social"
"CUST005972","26-12-2024","Pune","Organic"
"CUST005975","14-12-2024","Mumbai","Referral"
"CUST005978","24-11-2024","Mumbai","Referral"
"CUST005981","10-11-2024","Delhi","Organic"
"CUST005992","06-12-2024","Ahmedabad","Social"
"CUST006006","12-11-2024","Chennai","Organic"
"CUST006022","02-12-2024","Delhi","Organic"
"CUST006024","27-12-2024","Hyderabad","Paid"
"CUST006033","07-12-2024","Ahmedabad","Organic"
"CUST006053","24-12-2024","Hyderabad","Referral"
"CUST006059","17-12-2024","Kolkata","Referral"
"CUST006075","09-12-2024","Kolkata","Organic"
"CUST006076","19-12-2024","Bengaluru","Organic"
"CUST006116","23-12-2024","Bengaluru","Organic"
"CUST006131","30-11-2024","Delhi","Referral"
"CUST006132","25-12-2024","Mumbai","Organic"
"CUST006146","24-11-2024","Ahmedabad","Organic"
"CUST006159","04-12-2024","Bengaluru","Organic"
"CUST006163","04-12-2024","Bengaluru","Organic"
"CUST006169","30-12-2024","Delhi","Organic"
"CUST006186","27-12-2024","Kolkata","Paid"
"CUST006192","04-11-2024","Mumbai","Referral"
"CUST006194","13-12-2024","Hyderabad","Paid"
"CUST006195","09-12-2024","Hyderabad","Referral"
"CUST006197","23-12-2024","Hyderabad","Referral"
"CUST006198","25-12-2024","Kolkata","Organic"
"CUST006204","05-12-2024","Kolkata","Organic"
"CUST006214","12-12-2024","Chennai","Organic"
"CUST006247","28-12-2024","Hyderabad","Organic"
"CUST006252","16-12-2024","Bengaluru","Organic"
"CUST006265","22-12-2024","Pune","Organic"
"CUST006280","09-12-2024","Ahmedabad","Organic"
"CUST006281","25-12-2024","Hyderabad","Referral"
"CUST006294","17-12-2024","Bengaluru","Organic"
"CUST006296","30-12-2024","Kolkata","Social"
"CUST006304","10-12-2024","Chennai","Organic"
"CUST006317","30-12-2024","Mumbai","Paid"
"CUST006320","19-12-2024","Pune","Organic"
"CUST006323","25-11-2024","Bengaluru","Social"
"CUST006335","30-12-2024","Kolkata","Organic"
"CUST006345","25-12-2024","Ahmedabad","Organic"
"CUST006346","22-12-2024","Hyderabad","Organic"
"CUST006365","17-12-2024","Bengaluru","Paid"
"CUST006373","15-12-2024","Pune","Paid"
"CUST006387","25-11-2024","Chennai","Organic"
"CUST006397","21-12-2024","Ahmedabad","Organic"
"CUST006405","04-11-2024","Bengaluru","Paid"
"CUST006408","31-12-2024","Hyderabad","Paid"
"CUST006420","31-12-2024","Hyderabad","Organic"
"CUST006425","09-11-2024","Bengaluru","Organic"
"CUST006434","19-12-2024","Mumbai","Paid"
"CUST006481","03-12-2024","Delhi","Organic"
"CUST006485","09-12-2024","Mumbai","Organic"
"CUST006489","19-12-2024","Kolkata","Organic"
"CUST006500","10-12-2024","Delhi","Social"
"CUST006509","26-12-2024","Mumbai","Paid"
"CUST006522","12-12-2024","Chennai","Organic"
"CUST006529","03-12-2024","Hyderabad","Organic"
"CUST006530","30-11-2024","Hyderabad","Organic"
"CUST006545","17-12-2024","Mumbai","Organic"
"CUST006546","30-11-2024","Mumbai","Organic"
"CUST006563","28-12-2024","Delhi","Referral"
"CUST006568","11-12-2024","Pune","Organic"
"CUST006570","19-12-2024","Hyderabad","Organic"
"CUST006575","13-12-2024","Mumbai","Referral"
"CUST006580","27-12-2024","Delhi","Organic"
"CUST006602","08-12-2024","Mumbai","Referral"
"CUST006605","24-11-2024","Kolkata","Organic"
"CUST006630","28-12-2024","Bengaluru","Paid"
"CUST006635","28-12-2024","Chennai","Organic"
"CUST006638","23-11-2024","Bengaluru","Organic"
"CUST006656","26-12-2024","Mumbai","Social"
"CUST006663","26-12-2024","Mumbai","Social"
"CUST006667","30-12-2024","Delhi","Paid"
"CUST006712","03-12-2024","Pune","Referral"
"CUST006714","07-12-2024","Kolkata","Social"
"CUST006718","08-12-2024","Mumbai","Organic"
"CUST006719","05-11-2024","Delhi","Organic"
"CUST006724","18-12-2024","Pune","Social"
"CUST006745","14-11-2024","Mumbai","Organic"
"CUST006751","02-12-2024","Chennai","Organic"
"CUST006752","04-11-2024","Chennai","Social"
"CUST006765","07-12-2024","Bengaluru","Organic"
"CUST006785","14-11-2024","Mumbai","Organic"
"CUST006794","26-11-2024","Mumbai","Paid"
"CUST006805","18-11-2024","Hyderabad","Organic"
"CUST006806","14-12-2024","Mumbai","Organic"
"CUST006830","18-11-2024","Hyderabad","Referral"
"CUST006831","26-12-2024","Chennai","Paid"
"CUST006846","03-12-2024","Bengaluru","Organic"
"CUST006853","20-11-2024","Delhi","Referral"
"CUST006855","28-12-2024","Mumbai","Organic"
"CUST006890","27-12-2024","Delhi","Referral"
"CUST006899","08-12-2024","Bengaluru","Paid"
"CUST006902","16-12-2024","Bengaluru","Organic"
"CUST006907","16-12-2024","Delhi","Organic"
"CUST006920","24-12-2024","Mumbai","Referral"
"CUST006942","19-12-2024","Bengaluru","Paid"
"CUST006947","27-12-2024","Delhi","Paid"
"CUST006953","21-11-2024","Pune","Organic"
"CUST006961","09-12-2024","Hyderabad","Paid"
"CUST006980","24-12-2024","Pune","Paid"
"CUST006986","11-12-2024","Kolkata","Referral"
"CUST006990","19-12-2024","Hyderabad","Paid"
"CUST007061","25-12-2024","Bengaluru","Organic"
"CUST007080","23-11-2024","Hyderabad","Organic"
"CUST007082","21-11-2024","Bengaluru","Organic"
"CUST007083","13-12-2024","Bengaluru","Paid"
"CUST007098","16-11-2024","Kolkata","Organic"
"CUST007103","26-12-2024","Mumbai","Organic"
"CUST007109","18-11-2024","Ahmedabad","Organic"
"CUST007121","26-12-2024","Delhi","Referral"
"CUST007130","03-12-2024","Hyderabad","Paid"
"CUST007134","19-12-2024","Delhi","Referral"
"CUST007137","24-12-2024","Bengaluru","Organic"
"CUST007148","14-11-2024","Delhi","Organic"
"CUST007157","23-11-2024","Pune","Referral"
"CUST007159","19-12-2024","Pune","Organic"
"CUST007165","01-12-2024","Kolkata","Referral"
"CUST007167","12-11-2024","Bengaluru","Referral"
"CUST007175","28-11-2024","Chennai","Organic"
"CUST007180","25-12-2024","Chennai","Paid"
"CUST007195","27-12-2024","Delhi","Paid"
"CUST007196","15-12-2024","Bengaluru","Organic"
"CUST007208","20-11-2024","Bengaluru","Referral"
"CUST007222","16-12-2024","Pune","Organic"
"CUST007253","21-11-2024","Mumbai","Organic"
"CUST007258","30-11-2024","Bengaluru","Paid"
"CUST007261","18-12-2024","Bengaluru","Referral"
"CUST007283","11-12-2024","Chennai","Organic"
"CUST007285","29-11-2024","Ahmedabad","Organic"
"CUST007288","29-12-2024","Chennai","Paid"
"CUST007317","14-12-2024","Bengaluru","Organic"
"CUST007347","25-12-2024","Bengaluru","Paid"
"CUST007352","21-12-2024","Hyderabad","Referral"
"CUST007376","17-12-2024","Kolkata","Organic"
"CUST007381","30-12-2024","Delhi","Organic"
"CUST007395","15-12-2024","Mumbai","Organic"
"CUST007410","27-12-2024","Chennai","Organic"
"CUST007422","15-12-2024","Hyderabad","Organic"
"CUST007430","08-12-2024","Mumbai","Organic"
"CUST007452","25-12-2024","Bengaluru","Organic"
"CUST007472","01-12-2024","Mumbai","Paid"
"CUST007483","19-12-2024","Delhi","Organic"
"CUST007486","09-12-2024","Delhi","Organic"
"CUST007494","28-11-2024","Delhi","Organic"
"CUST007501","15-11-2024","Pune","Organic"
"CUST007506","25-12-2024","Pune","Paid"
"CUST007511","22-12-2024","Delhi","Organic"
"CUST007512","15-11-2024","Hyderabad","Organic"
"CUST007518","20-11-2024","Delhi","Organic"
"CUST007531","20-12-2024","Ahmedabad","Referral"
"CUST007547","26-12-2024","Chennai","Paid"
"CUST007552","20-12-2024","Bengaluru","Social"
"CUST007556","21-11-2024","Delhi","Referral"
"CUST007567","15-12-2024","Delhi","Organic"
"CUST007579","24-12-2024","Delhi","Organic"
"CUST007588","23-11-2024","Mumbai","Organic"
"CUST007590","02-12-2024","Kolkata","Organic"
"CUST007591","07-11-2024","Delhi","Paid"
"CUST007600","23-11-2024","Ahmedabad","Organic"
"CUST007606","08-12-2024","Hyderabad","Paid"
"CUST007607","28-12-2024","Delhi","Social"
"CUST007612","17-12-2024","Hyderabad","Organic"
"CUST007624","30-12-2024","Bengaluru","Referral"
"CUST007630","06-12-2024","Kolkata","Organic"
"CUST007637","19-12-2024","Chennai","Social"
"CUST007680","31-12-2024","Bengaluru","Organic"
"CUST007683","21-11-2024","Mumbai","Social"
"CUST007704","06-12-2024","Mumbai","Organic"
"CUST007719","12-11-2024","Chennai","Organic"
"CUST007722","02-12-2024","Pune","Organic"
"CUST007736","20-11-2024","Chennai","Paid"
"CUST007740","25-12-2024","Delhi","Paid"
"CUST007761","05-12-2024","Bengaluru","Referral"
"CUST007762","23-12-2024","Kolkata","Organic"
"CUST007763","28-11-2024","Mumbai","Organic"
"CUST007788","26-11-2024","Ahmedabad","Organic"
"CUST007826","05-12-2024","Chennai","Organic"
"CUST007850","25-12-2024","Bengaluru","Organic"
"CUST007854","11-11-2024","Delhi","Organic"
"CUST007856","10-11-2024","Ahmedabad","Organic"
"CUST007881","15-11-2024","Mumbai","Paid"
"CUST007891","29-11-2024","Delhi","Organic"
"CUST007904","27-11-2024","Chennai","Organic"
"CUST007919","23-12-2024","Ahmedabad","Organic"
"CUST007923","25-12-2024","Delhi","Organic"
"CUST007929","14-11-2024","Bengaluru","Referral"
"CUST007931","13-11-2024","Kolkata","Organic"
"CUST007933","09-12-2024","Hyderabad","Organic"
"CUST007953","29-11-2024","Chennai","Organic"
"CUST007956","10-12-2024","Bengaluru","Organic"
"CUST007966","26-12-2024","Hyderabad","Paid"
"CUST007969","26-12-2024","Bengaluru","Paid"
"CUST007970","10-12-2024","Kolkata","Organic"
"CUST007973","02-12-2024","Hyderabad","Organic"
"CUST007976","26-11-2024","Delhi","Organic"
"CUST007977","09-11-2024","Bengaluru","Organic"
"CUST007985","12-12-2024","Delhi","Organic"
"CUST007988","11-12-2024","Bengaluru","Organic"
"CUST007992","22-11-2024","Mumbai","Organic"
"CUST007993","31-12-2024","Delhi","Organic"
"CUST007996","22-12-2024","Bengaluru","Organic"
"CUST008006","03-12-2024","Bengaluru","Social"
"CUST008014","18-12-2024","Bengaluru","Organic"
"CUST008019","13-11-2024","Ahmedabad","Organic"
"CUST008020","23-12-2024","Delhi","Organic"
"CUST008024","01-12-2024","Delhi","Organic"
"CUST008041","22-12-2024","Mumbai","Paid"
"CUST008043","18-11-2024","Pune","Paid"
"CUST008048","06-11-2024","Bengaluru","Social"
"CUST008049","14-11-2024","Bengaluru","Social"
"CUST008050","24-12-2024","Bengaluru","Organic"
"CUST008056","11-12-2024","Hyderabad","Paid"
"CUST008060","10-11-2024","Hyderabad","Referral"
"CUST008074","14-12-2024","Delhi","Organic"
"CUST008077","16-12-2024","Kolkata","Organic"
"CUST008099","13-11-2024","Chennai","Organic"
"CUST008100","23-12-2024","Bengaluru","Organic"
"CUST008107","06-12-2024","Mumbai","Organic"
"CUST008116","26-11-2024","Ahmedabad","Organic"
"CUST008118","08-12-2024","Hyderabad","Organic"
"CUST008129","03-12-2024","Ahmedabad","Paid"
"CUST008151","11-12-2024","Chennai","Social"
"CUST008156","15-11-2024","Bengaluru","Paid"
"CUST008173","27-12-2024","Hyderabad","Referral"
"CUST008181","25-12-2024","Bengaluru","Organic"
"CUST008212","19-12-2024","Bengaluru","Social"
"CUST008217","26-12-2024","Bengaluru","Paid"
"CUST008219","25-12-2024","Bengaluru","Organic"
"CUST008239","20-12-2024","Delhi","Paid"
"CUST008241","16-12-2024","Bengaluru","Paid"
"CUST008247","09-11-2024","Bengaluru","Paid"
"CUST008270","17-12-2024","Mumbai","Referral"
"CUST008282","08-11-2024","Mumbai","Organic"
"CUST008289","15-11-2024","Kolkata","Organic"
"CUST008297","29-11-2024","Ahmedabad","Social"
"CUST008316","11-11-2024","Pune","Paid"
"CUST008328","11-12-2024","Bengaluru","Referral"
"CUST008338","10-12-2024","Pune","Organic"
"CUST008340","02-12-2024","Hyderabad","Organic"
"CUST008354","15-12-2024","Bengaluru","Referral"
"CUST008358","31-12-2024","Bengaluru","Paid"
"CUST008364","07-12-2024","Bengaluru","Paid"
"CUST008373","24-11-2024","Ahmedabad","Paid"
"CUST008408","19-12-2024","Bengaluru","Paid"
"CUST008419","23-12-2024","Mumbai","Organic"
"CUST008424","30-12-2024","Ahmedabad","Paid"
"CUST008428","12-12-2024","Bengaluru","Paid"
"CUST008429","14-12-2024","Bengaluru","Organic"
"CUST008457","10-12-2024","Mumbai","Organic"
"CUST008470","13-11-2024","Chennai","Organic"
"CUST008478","13-12-2024","Mumbai","Organic"
"CUST008483","19-12-2024","Kolkata","Referral"
"CUST008484","07-11-2024","Delhi","Paid"
"CUST008505","25-12-2024","Pune","Organic"
"CUST008554","01-12-2024","Bengaluru","Organic"
"CUST008564","11-12-2024","Bengaluru","Organic"
"CUST008565","12-11-2024","Hyderabad","Organic"
"CUST008572","05-12-2024","Ahmedabad","Organic"
"CUST008576","25-11-2024","Bengaluru","Referral"
"CUST008582","13-11-2024","Chennai","Paid"
"CUST008585","26-11-2024","Bengaluru","Paid"
"CUST008593","19-12-2024","Bengaluru","Social"
"CUST008597","10-12-2024","Chennai","Organic"
"CUST008602","13-12-2024","Hyderabad","Organic"
"CUST008613","30-11-2024","Bengaluru","Social"
"CUST008615","17-12-2024","Bengaluru","Organic"
"CUST008627","25-12-2024","Chennai","Organic"
"CUST008631","25-11-2024","Hyderabad","Paid"
"CUST008648","05-12-2024","Delhi","Organic"
"CUST008650","31-12-2024","Mumbai","Paid"
"CUST008660","28-12-2024","Bengaluru","Paid"
"CUST008677","20-12-2024","Bengaluru","Paid"
"CUST008684","18-12-2024","Bengaluru","Organic"
"CUST008690","18-11-2024","Bengaluru","Referral"
"CUST008692","28-12-2024","Mumbai","Organic"
"CUST008695","10-12-2024","Bengaluru","Social"
"CUST008704","23-12-2024","Chennai","Organic"
"CUST008709","28-11-2024","Bengaluru","Paid"
"CUST008735","24-12-2024","Pune","Paid"
"CUST008739","30-12-2024","Bengaluru","Paid"
"CUST008748","22-12-2024","Ahmedabad","Organic"
"CUST008757","31-12-2024","Delhi","Social"
"CUST008765","20-12-2024","Bengaluru","Organic"
"CUST008769","11-12-2024","Mumbai","Organic"
"CUST008773","17-12-2024","Bengaluru","Paid"
"CUST008775","28-12-2024","Pune","Paid"
"CUST008776","25-12-2024","Chennai","Social"
"CUST008794","27-12-2024","Delhi","Organic"
"CUST008808","11-12-2024","Bengaluru","Paid"
"CUST008815","26-11-2024","Delhi","Social"
"CUST008818","11-12-2024","Bengaluru","Organic"
"CUST008819","16-12-2024","Mumbai","Organic"
"CUST008847","22-12-2024","Bengaluru","Paid"
"CUST008859","24-11-2024","Bengaluru","Organic"
"CUST008864","25-12-2024","Mumbai","Organic"
"CUST008889","12-12-2024","Hyderabad","Organic"
"CUST008900","11-12-2024","Delhi","Social"
"CUST008903","22-12-2024","Delhi","Organic"
"CUST008906","28-12-2024","Chennai","Organic"
"CUST008911","22-12-2024","Mumbai","Organic"
"CUST008916","18-11-2024","Bengaluru","Paid"
"CUST008921","07-12-2024","Hyderabad","Organic"
"CUST008923","23-12-2024","Kolkata","Organic"
"CUST008940","25-11-2024","Kolkata","Organic"
"CUST008958","30-12-2024","Delhi","Organic"
"CUST008960","17-12-2024","Mumbai","Organic"
"CUST008980","18-12-2024","Hyderabad","Referral"
"CUST008984","25-11-2024","Bengaluru","Organic"
"CUST008992","25-12-2024","Chennai","Organic"
"CUST009002","29-12-2024","Hyderabad","Paid"
"CUST009010","17-12-2024","Chennai","Organic"
"CUST009012","13-12-2024","Hyderabad","Paid"
"CUST009019","09-12-2024","Bengaluru","Referral"
"CUST009025","17-12-2024","Bengaluru","Organic"
"CUST009026","22-11-2024","Pune","Paid"
"CUST009033","28-12-2024","Mumbai","Social"
"CUST009038","12-11-2024","Ahmedabad","Referral"
"CUST009047","28-12-2024","Delhi","Paid"
"CUST009057","20-12-2024","Bengaluru","Paid"
"CUST009058","10-12-2024","Chennai","Social"
"CUST009076","10-12-2024","Bengaluru","Organic"
"CUST009083","01-12-2024","Delhi","Social"
"CUST009086","16-12-2024","Mumbai","Referral"
"CUST009089","12-11-2024","Kolkata","Organic"
"CUST009091","05-12-2024","Kolkata","Organic"
"CUST009144","19-12-2024","Bengaluru","Organic"
"CUST009153","22-12-2024","Chennai","Referral"
"CUST009161","29-12-2024","Pune","Organic"
"CUST009186","10-12-2024","Ahmedabad","Organic"
"CUST009202","18-11-2024","Mumbai","Organic"
"CUST009212","20-12-2024","Kolkata","Organic"
"CUST009213","24-12-2024","Chennai","Organic"
